Song_Name,Matched_Name,Ratio_Value,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Rank,Year,Billboard Song Name
the tracks of my tears,the ballad of mr steak,64,The Ballad of Mr. Steak,0.0199,0.605,0.74,1.02e-06,0,0.129,-5.76,1,0.0703,130.075,4,0.47,55,1966,lady godiva
too many rivers,too many colors,73,Too Many Colors,0.0335,0.789,0.688,0.0633,1,0.0803,-7.029,1,0.049,122.95700000000001,4,0.514,56,1966,homeward bound
too many walls,too many colors,76,Too Many Colors,0.0335,0.789,0.688,0.0633,1,0.0803,-7.029,1,0.049,122.95700000000001,4,0.514,57,1966,did you ever have to make up your mind
i like it like that,i like it like that,100,I Like It Like That,0.68,0.596,0.7,0.000277,5,0.623,-4.9110000000000005,0,0.0323,133.45,4,0.9259999999999999,58,1966,barefootin
little things,little lies,75,Little Lies,0.593,0.34,0.294,0.68,2,0.0944,-15.989,1,0.0426,83.93799999999997,4,0.136,59,1966,uptight everythings alright
little jeannie,little lies,72,Little Lies,0.593,0.34,0.294,0.68,2,0.0944,-15.989,1,0.0426,83.93799999999997,4,0.136,60,1966,bang bang my baby shot me down
little lies,little lies,100,Little Lies,0.593,0.34,0.294,0.68,2,0.0944,-15.989,1,0.0426,83.93799999999997,4,0.136,61,1966,sloop john b
true love ways,true love,78,True Love,0.003820000000000001,0.48200000000000004,0.574,0.08,11,0.12300000000000001,-7.962999999999999,1,0.027999999999999997,119.994,4,0.184,62,1966,19th nervous breakdown
true blue,true love,78,True Love,0.003820000000000001,0.48200000000000004,0.574,0.08,11,0.12300000000000001,-7.962999999999999,1,0.027999999999999997,119.994,4,0.184,63,1966,wipe out
stereo love,true love,80,True Love,0.003820000000000001,0.48200000000000004,0.574,0.08,11,0.12300000000000001,-7.962999999999999,1,0.027999999999999997,119.994,4,0.184,64,1966,psychotic reaction
its the same old song,wait the whisper song,67,Wait (The Whisper Song),0.00112,0.9329999999999999,0.513,0.00248,7,0.107,-13.203,1,0.34700000000000003,102.01700000000001,4,0.595,65,1966,beauty is only skin deep
wait the whisper song,wait the whisper song,100,Wait (The Whisper Song),0.00112,0.9329999999999999,0.513,0.00248,7,0.107,-13.203,1,0.34700000000000003,102.01700000000001,4,0.595,66,1966,no matter what shape your stomachs in
there it go the whistle song,wait the whisper song,69,Wait (The Whisper Song),0.00112,0.9329999999999999,0.513,0.00248,7,0.107,-13.203,1,0.34700000000000003,102.01700000000001,4,0.595,67,1966,just like me
youve got your troubles,youve got a friend,63,You've Got A Friend,0.6809999999999999,0.695,0.282,0.0267,9,0.0767,-15.359000000000002,1,0.0295,91.681,4,0.445,68,1966,love makes the world go round
youve got a friend,youve got a friend,100,You've Got A Friend,0.6809999999999999,0.695,0.282,0.0267,9,0.0767,-15.359000000000002,1,0.0295,91.681,4,0.445,69,1966,the pied piper
hold what youve got,what you do,67,What You Do,0.0757,0.64,0.8959999999999999,0.000149,0,0.34600000000000003,-3.4760000000000004,0,0.0778,127.85799999999999,4,0.213,70,1966,coming on strong
do what you do,what you do,88,What You Do,0.0757,0.64,0.8959999999999999,0.000149,0,0.34600000000000003,-3.4760000000000004,0,0.0778,127.85799999999999,4,0.213,71,1966,somewhere my love
what you got,what you do,87,What You Do,0.0757,0.64,0.8959999999999999,0.000149,0,0.34600000000000003,-3.4760000000000004,0,0.0778,127.85799999999999,4,0.213,72,1966,almost persuaded
we gotta get out of this place,watch out for this bumaye,62,Watch Out For This (Bumaye),0.0196,0.8190000000000001,0.759,6.53e-06,10,0.0613,-4.115,0,0.147,108.02600000000001,4,0.88,73,1966,if i were a carpenter
laugh laugh,la lucha,63,La Lucha,0.00193,0.693,0.7829999999999999,0.000433,6,0.147,-7.867000000000001,0,0.0386,100.01,4,0.9179999999999999,74,1966,dont mess with bill
the last time,one last time,85,One Last Time,0.09300000000000001,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.02600000000001,4,0.10400000000000001,75,1966,cherry cherry
love takes time,one last time,71,One Last Time,0.09300000000000001,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.02600000000001,4,0.10400000000000001,76,1966,working in the coal mine
love takes time,one last time,71,One Last Time,0.09300000000000001,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.02600000000001,4,0.10400000000000001,77,1966,message to michael
one last time,one last time,100,One Last Time,0.09300000000000001,0.628,0.593,1.65e-06,8,0.096,-5.0360000000000005,1,0.0323,125.02600000000001,4,0.10400000000000001,78,1966,love is a hurtin thing
do you believe in magic,do you believe in magic,100,Do You Believe in Magic?,0.218,0.552,0.742,0.0,0,0.33899999999999997,-7.962999999999999,1,0.0454,138.591,4,0.7509999999999999,79,1966,barbara ann
you made me believe in magic,do you believe in magic,78,Do You Believe in Magic?,0.218,0.552,0.742,0.0,0,0.33899999999999997,-7.962999999999999,1,0.0454,138.591,4,0.7509999999999999,80,1966,gloria
do you believe in us,do you believe in magic,84,Do You Believe in Magic?,0.218,0.552,0.742,0.0,0,0.33899999999999997,-7.962999999999999,1,0.0454,138.591,4,0.7509999999999999,81,1966,my world is empty without you
all i really want to do,do you really want it,68,Do You Really Want It,8.6e-05,0.223,0.8909999999999999,0.00042199999999999996,7,0.107,-4.918,1,0.133,170.6,4,0.5579999999999999,82,1966,rainy day women 12  35
do you really want to hurt me,do you really want it,80,Do You Really Want It,8.6e-05,0.223,0.8909999999999999,0.00042199999999999996,7,0.107,-4.918,1,0.133,170.6,4,0.5579999999999999,83,1966,guantanamera
take me back,take me away,75,Take Me Away,0.268,0.8490000000000001,0.48700000000000004,0.0,9,0.106,-7.274,1,0.32799999999999996,95.984,4,0.385,84,1966,land of 1000 dances
you take my breath away,take me away,69,Take Me Away,0.268,0.8490000000000001,0.48700000000000004,0.0,9,0.106,-7.274,1,0.32799999999999996,95.984,4,0.385,85,1966,oh how happy
take it away,take me away,83,Take Me Away,0.268,0.8490000000000001,0.48700000000000004,0.0,9,0.106,-7.274,1,0.32799999999999996,95.984,4,0.385,86,1966,woman
take my breath away,take me away,77,Take Me Away,0.268,0.8490000000000001,0.48700000000000004,0.0,9,0.106,-7.274,1,0.32799999999999996,95.984,4,0.385,87,1966,you baby
meet me halfway,take me away,67,Take Me Away,0.268,0.8490000000000001,0.48700000000000004,0.0,9,0.106,-7.274,1,0.32799999999999996,95.984,4,0.385,88,1966,five oclock world
i want candy,i want candy,100,I Want Candy,0.006229999999999999,0.6859999999999999,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76,89,1966,black is black
yes we can can,i want candy,62,I Want Candy,0.006229999999999999,0.6859999999999999,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76,90,1966,nowhere man
i want a new drug,i want candy,69,I Want Candy,0.006229999999999999,0.6859999999999999,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76,91,1966,dandy
i want crazy,i want candy,83,I Want Candy,0.006229999999999999,0.6859999999999999,0.649,0.0625,7,0.0592,-12.935,1,0.0642,109.984,4,0.76,92,1966,baby scratch my back
ooo baby baby,baby boy,67,Baby Boy,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,93,1966,shes just my style
ooo baby baby,baby boy,67,Baby Boy,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,94,1966,the more i see you
baby baby,baby boy,82,Baby Boy,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,95,1966,i fought the law
baby boy,baby boy,100,Baby Boy,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,96,1966,yellow submarine
baby boy,baby boy,100,Baby Boy,0.0825,0.655,0.488,1.16e-06,1,0.221,-9.17,1,0.22,91.025,4,0.7909999999999999,97,1966,hungry
laugh at me,laugh it off,70,Laugh It Off,0.0249,0.763,0.524,0.00013700000000000002,0,0.11699999999999999,-7.725,1,0.0759,93.99799999999999,4,0.41100000000000003,98,1966,zorba the greek
treat her right,yeah right,72,Yeah Right,0.624,0.672,0.59,0.23600000000000002,1,0.0991,-9.574,1,0.129,169.03599999999997,4,0.21,99,1966,shapes of things
the race is on,the race is on,100,The Race Is On,0.45399999999999996,0.465,0.674,0.0,9,0.233,-8.318,1,0.0833,171.24599999999995,4,0.9229999999999999,100,1966,6345789 soulsville usa
the thrill is gone,the race is on,69,The Race Is On,0.45399999999999996,0.465,0.674,0.0,9,0.233,-8.318,1,0.0833,171.24599999999995,4,0.9229999999999999,1,1967,to sir with love
the heat is on,the race is on,79,The Race Is On,0.45399999999999996,0.465,0.674,0.0,9,0.233,-8.318,1,0.0833,171.24599999999995,4,0.9229999999999999,2,1967,the letter
im a fool,in a mood,67,In a Mood,0.523,0.7609999999999999,0.293,0.721,0,0.124,-19.087,1,0.0452,143.976,4,0.601,3,1967,ode to billie joe
the boy from new york city,the boys are back in town,59,The Boys Are Back in Town,0.23399999999999999,0.445,0.706,0.000252,8,0.205,-9.802999999999999,1,0.0461,80.82300000000002,4,0.768,4,1967,windy
too late to turn back now,the boys are back in town,60,The Boys Are Back in Town,0.23399999999999999,0.445,0.706,0.000252,8,0.205,-9.802999999999999,1,0.0461,80.82300000000002,4,0.768,5,1967,im a believer
the boys are back in town,the boys are back in town,100,The Boys Are Back in Town,0.23399999999999999,0.445,0.706,0.000252,8,0.205,-9.802999999999999,1,0.0461,80.82300000000002,4,0.768,6,1967,light my fire
the boy from new york city,the boys are back in town,59,The Boys Are Back in Town,0.23399999999999999,0.445,0.706,0.000252,8,0.205,-9.802999999999999,1,0.0461,80.82300000000002,4,0.768,7,1967,somethin stupid
st elmos fire man in motion,the boys are back in town,62,The Boys Are Back in Town,0.23399999999999999,0.445,0.706,0.000252,8,0.205,-9.802999999999999,1,0.0461,80.82300000000002,4,0.768,8,1967,happy together
keep searchin well follow the sun,sail into the sun,56,Sail Into The Sun,0.0349,0.5589999999999999,0.8440000000000001,0.0,2,0.535,-4.751,1,0.0376,105.94,4,0.69,9,1967,groovin
soak up the sun,sail into the sun,69,Sail Into The Sun,0.0349,0.5589999999999999,0.8440000000000001,0.0,2,0.535,-4.751,1,0.0376,105.94,4,0.69,10,1967,cant take my eyes off you
how sweet it is to be loved by you,how sweet it is to be loved by you,100,How Sweet It Is (To Be Loved By You),0.0116,0.6,0.7340000000000001,1.96e-06,1,0.353,-7.811,1,0.163,125.62299999999999,4,0.7040000000000001,11,1967,little bit o soul
how sweet it is to be loved by you,how sweet it is to be loved by you,100,How Sweet It Is (To Be Loved By You),0.0116,0.6,0.7340000000000001,1.96e-06,1,0.353,-7.811,1,0.163,125.62299999999999,4,0.7040000000000001,12,1967,i think were alone now
ballad of the green berets,ballad of a teenage queen,67,Ballad of a Teenage Queen,0.583,0.6779999999999999,0.40700000000000003,0.0,3,0.121,-11.037,0,0.055,97.95700000000001,4,0.6409999999999999,13,1967,respect
cherish,crash,67,Crash,0.0809,0.369,0.54,0.000149,11,0.76,-11.147,1,0.0321,170.00400000000005,4,0.915,14,1967,i was made to love her
car wash,crash,77,Crash,0.0809,0.369,0.54,0.000149,11,0.76,-11.147,1,0.0321,170.00400000000005,4,0.915,15,1967,come back when you grow up
cherish,crash,67,Crash,0.0809,0.369,0.54,0.000149,11,0.76,-11.147,1,0.0321,170.00400000000005,4,0.915,16,1967,kind of a drag
cherish,crash,67,Crash,0.0809,0.369,0.54,0.000149,11,0.76,-11.147,1,0.0321,170.00400000000005,4,0.915,17,1967,sweet soul music
youre my soul and inspiration,you are my sunshine,62,You Are My Sunshine,0.889,0.835,0.198,0.0,9,0.461,-10.243,0,0.045,98.26100000000001,4,0.711,18,1967,expressway to your heart
aquariuslet the sunshine in,you are my sunshine,61,You Are My Sunshine,0.889,0.835,0.198,0.0,9,0.461,-10.243,0,0.045,98.26100000000001,4,0.711,19,1967,soul man
outta my system,you are my sunshine,59,You Are My Sunshine,0.889,0.835,0.198,0.0,9,0.461,-10.243,0,0.045,98.26100000000001,4,0.711,20,1967,never my love
reach out ill be there,reach out ill be there,100,"Reach Out, I'll Be There",0.0257,0.618,0.626,0.0,3,0.17300000000000001,-8.294,0,0.0281,119.677,4,0.703,21,1967,apples peaches pumpkin pie
yah mo b there,reach out ill be there,67,"Reach Out, I'll Be There",0.0257,0.618,0.626,0.0,3,0.17300000000000001,-8.294,0,0.0281,119.677,4,0.703,22,1967,come on down to my boat
96 tears,96 tears,100,96 Tears,0.0586,0.68,0.507,6.49e-06,7,0.0754,-5.928999999999999,1,0.0336,123.47,4,0.8540000000000001,23,1967,incense and peppermints
last train to clarksville,lost it all,56,Lost It All,0.0233,0.565,0.386,0.0011300000000000001,7,0.109,-11.856,0,0.0299,73.01899999999998,3,0.184,24,1967,ruby tuesday
monday monday,mony mony,82,Mony Mony,0.004,0.701,0.758,0.0,1,0.13,-5.568,1,0.0405,135.188,4,0.344,25,1967,it must be him
mony mony,mony mony,100,Mony Mony,0.004,0.701,0.758,0.0,1,0.13,-5.568,1,0.0405,135.188,4,0.344,26,1967,love is here and now youre gone
money honey,mony mony,80,Mony Mony,0.004,0.701,0.758,0.0,1,0.13,-5.568,1,0.0405,135.188,4,0.344,27,1967,for what its worth
mony mony,mony mony,100,Mony Mony,0.004,0.701,0.758,0.0,1,0.13,-5.568,1,0.0405,135.188,4,0.344,28,1967,gimme little sign
you cant hurry love,you cant hurry love,100,You Can't Hurry Love,0.16,0.46,0.708,0.0,10,0.185,-9.835,1,0.0977,194.95,4,0.542,29,1967,the happening
you cant hurry love,you cant hurry love,100,You Can't Hurry Love,0.16,0.46,0.708,0.0,10,0.185,-9.835,1,0.0977,194.95,4,0.542,30,1967,all you need is love
poor side of town,your side of the bed,65,Your Side Of The Bed,0.0797,0.7759999999999999,0.7390000000000001,0.0,8,0.284,-4.974,1,0.0301,109.90700000000001,4,0.922,31,1967,release me
california dreamin,california dreamin,100,California Dreamin',0.627,0.5539999999999999,0.69,0.0,1,0.0688,-10.245,0,0.0346,112.749,4,0.5579999999999999,32,1967,your precious love
summer in the city,summer in the city  remastered,75,Summer in the City - Remastered,0.0592,0.423,0.6809999999999999,0.000177,10,0.0889,-9.756,1,0.0397,110.461,4,0.5589999999999999,33,1967,somebody to love
born free,on fire,75,On Fire,0.24600000000000002,0.581,0.48,8.65e-06,7,0.195,-6.7989999999999995,1,0.0286,81.025,4,0.276,34,1967,get on up
on fire,on fire,100,On Fire,0.24600000000000002,0.581,0.48,8.65e-06,7,0.195,-6.7989999999999995,1,0.0286,81.025,4,0.276,35,1967,brown eyed girl
these boots are made for walkin,these boots are made for walkin,100,These Boots Are Made For Walkin',0.483,0.74,0.392,1.11e-06,9,0.0965,-11.995999999999999,1,0.0824,82.742,4,0.387,36,1967,jimmy mack
what becomes of the brokenhearted,what becomes of the brokenhearted,100,What Becomes Of The Brokenhearted,0.62,0.715,0.423,0.0,7,0.568,-12.663,0,0.0306,98.62299999999999,4,0.596,37,1967,i got rhythm
strangers in the night,stay the night,72,Stay the Night,0.755,0.746,0.42200000000000004,0.11699999999999999,9,0.10400000000000001,-11.769,0,0.0352,93.00200000000001,4,0.604,38,1967,a whiter shade of pale
stay the night,stay the night,100,Stay the Night,0.755,0.746,0.42200000000000004,0.11699999999999999,9,0.10400000000000001,-11.769,0,0.0352,93.00200000000001,4,0.604,39,1967,dont you care
we can work it out,the beginning work it out,70,The Beginning (Work It Out),0.138,0.355,0.6990000000000001,0.000264,7,0.127,-6.445,0,0.0601,62.883,4,0.384,40,1967,then you can tell me goodbye
good lovin,good lover,80,Good Lover,0.585,0.46399999999999997,0.168,0.00044,2,0.124,-17.897000000000006,1,0.0473,81.868,4,0.244,41,1967,reflections
winchester cathedral,cathedral,62,Cathedral,0.0393,0.9,0.47100000000000003,0.897,9,0.247,-10.620999999999999,0,0.114,119.991,4,0.45299999999999996,42,1967,on a carousel
hanky panky,bak pak,67,Bak Pak,0.937,0.711,0.387,0.8420000000000001,10,0.11599999999999999,-14.536,0,0.231,79.027,4,0.598,43,1967,please love me forever
when a man loves a woman,shes always a woman,65,She's Always a Woman,0.797,0.292,0.324,0.0004730000000000001,3,0.12,-11.995999999999999,1,0.0346,176.63099999999997,3,0.384,44,1967,alfie
when a man loves a woman,shes always a woman,65,She's Always a Woman,0.797,0.292,0.324,0.0004730000000000001,3,0.12,-11.995999999999999,1,0.0346,176.63099999999997,3,0.384,45,1967,silence is golden
paint it black,paint it black  mono,82,"Paint It, Black - Mono",0.0103,0.505,0.836,0.0771,5,0.295,-7.383999999999999,0,0.10099999999999999,159.66899999999995,4,0.764,46,1967,my cup runneth over
my love,my lover,93,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,47,1967,up up and away
my love,my lover,93,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,48,1967,san francisco be sure to wear flowers in your hair
my love,my lover,93,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,49,1967,the rain the park  other things
be my lover,my lover,84,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,50,1967,theres a kind of hush
my love,my lover,93,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,51,1967,mercy mercy mercy
my love,my lover,93,My Lover,0.0453,0.8640000000000001,0.5870000000000001,5.99e-06,6,0.076,-6.402,0,0.157,106.06299999999999,4,0.594,52,1967,this is my song
lightnin strikes,lightning bolt,67,Lightning Bolt,0.0818,0.551,0.8390000000000001,0.0,9,0.151,-4.555,1,0.0787,116.051,4,0.6809999999999999,53,1967,your love keeps lifting me higher and higher
wild thing,wild thing,100,Wild Thing,0.721,0.42100000000000004,0.664,0.00244,11,0.0851,-10.657,0,0.0665,201.583,4,0.574,54,1967,ive been lonely too long
wild thing,wild thing,100,Wild Thing,0.721,0.42100000000000004,0.664,0.00244,11,0.0851,-10.657,0,0.0665,201.583,4,0.574,55,1967,penny lane
wild thing,wild thing,100,Wild Thing,0.721,0.42100000000000004,0.664,0.00244,11,0.0851,-10.657,0,0.0665,201.583,4,0.574,56,1967,youre my everything
kicks,kicks,100,Kicks,0.141,0.638,0.8370000000000001,0.0,10,0.285,-5.3660000000000005,0,0.0771,95.023,4,0.619,57,1967,georgy girl
sunshine superman,sunshine superman,100,Sunshine Superman,0.122,0.629,0.677,9.72e-06,1,0.0962,-7.239,1,0.0299,132.783,4,0.627,58,1967,western union
sunny,sunny,100,Sunny,0.34700000000000003,0.48100000000000004,0.43799999999999994,0.0,4,0.5670000000000001,-7.186,0,0.0423,127.59299999999999,4,0.574,59,1967,baby i love you
paperback writer,the writer,62,The Writer,0.8809999999999999,0.865,0.33799999999999997,0.83,0,0.368,-9.212,1,0.21899999999999997,83.04799999999999,4,0.773,60,1967,a little bit me a little bit you
see you in september,wake me up when september ends,64,Wake Me Up When September Ends,0.023,0.546,0.8140000000000001,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146,61,1967,california nights
